nttId,idx,req,org,org_joint,elect,area,contest,date,n,cont_rate,resp_rate,method1,method_rate1,frame1,method2,method_rate2,frame2,method3,method_rate3,frame3,method4,method_rate4,frame4,method5,method_rate5,frame5,qnaire_file,analysis_file
17351,15306,대전일보,(주)리얼미터,,제9회 전국동시지방선거,대전광역시 전체,"정당지지도,광역단체장선거,교육감선거 (대전광역시 전체 정당지지도 광역단체장선거 교육감선거 )",2026-02-06 16 시 00 분 ~ 22 시 00 분 2026-02-07 10 시 20 분 ~ 21 시 00 분,1000,54.7%,6.4%,무선 ARS,100 %,무선전화번호 가상번호,1+(대전일보-+리얼미터)+설문지_대전_대전충남통합+지방선거+조사_최최종.pdf,1+(대전일보-+리얼미터)+결과표_대전_대전충남통합+지방선거+조사_최종수정.pdf
17350,15305,김제시민의신문사,(주)이너텍시스템즈,,제9회 전국동시지방선거,전북특별자치도 김제시,"기초단체장선거,정당지지도, (전북특별자치도 김제시 기초단체장선거 정당지지도 )",2026-02-06 10 시 00 분 ~ 17 시 50 분 2026-02-07 10 시 00 분 ~ 13 시 50 분,707,31.1%,7.9%,무선 ARS,80 %,무선전화번호 가상번호,유선 ARS,20 %,유선전화번호 RDD,이너텍시스템즈-20260209-김제시-설문지.pdf,이너텍시스템즈-20260209-김제시-결과보고서.pdf
17346,15304,천지일보,(주)코리아정보리서치,,제22대 대통령선거,전국 전체,"대통령선거,정당지지도, (전국 대통령선거 정당지지도 국정현안 등 )",2026-02-09 13 시 00 분 ~ 18 시 00 분 2026-02-10 10 시 00 분 ~ 12 시 00 분,1006,17.6%,3.9%,무선 ARS,100 %,무선전화번호 RDD,설문지NEW_천지일보_KIR_20260209_003.pdf,V1.1_KIR_천지일보_국정현안여론조사_집계표_20260209시행_006.pdf
17345,15303,경북매일신문,(주)에브리리서치,,제9회 전국동시지방선거,경상북도 영덕군,"기초단체장선거,정당지지도,광역의원선거 (경상북도 영덕군 기초단체장선거 정당지지도 광역의원선거 )",2026-02-07 11 시 00 분 ~ 18 시 10 분,600,48.5%,10.2%,유선 ARS,20 %,유선전화번호 RDD,무선 ARS,80 %,무선전화번호 가상번호,영덕군+설문지(에브리리서치_0211).pdf,영덕군+보고서(에브리리서치_0211).pdf
17344,15302,경북매일신문,(주)에브리리서치,,제9회 전국동시지방선거,경상북도 포항시,"기초단체장선거,정당지지도, (경상북도 포항시 기초단체장선거 정당지지도 )",2026-02-07 11 시 00 분 ~ 19 시 53 분 2026-02-08 13 시 00 분 ~ 20 시 33 분,1000,55.4%,4.3%,유선 ARS,20 %,유선전화번호 RDD,무선 ARS,80 %,무선전화번호 가상번호,포항시+설문지(에브리리서치_0212).pdf,포항시+보고서(에브리리서치_0212).pdf
17298,15299,아이뉴스24경기취재본부,(주)데일리리서치,,제9회 전국동시지방선거,경기도 평택시,"기초단체장선거,정당지지도, (경기도 평택시 기초단체장선거 정당지지도 )",2026-02-07 10 시 00 분 ~ 21 시 10 분 2026-02-08 12 시 30 분 ~ 21 시 10 분,500,42.4%,2.4%,무선 ARS,78 %,무선전화번호 가상번호,유선 ARS,22 %,유선전화번호 RDD,등록_경기평택시_질문지_데일리리서치2602091.pdf,등록_경기평택시_결과분석_데일리리서치2602091.pdf
17340,15298,KBS광주방송총국,한국갤럽조사연구소,,제9회 전국동시지방선거,전라남도 전체,"광역단체장선거,교육감선거,정당지지도 (전라남도 전체 광역단체장선거 교육감선거 정당지지도 )",2026-02-08 10 시 00 분 ~ 17 시 10 분 2026-02-09 09 시 50 분 ~ 16 시 20 분,807,36.6%,17.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[한국갤럽]+조사표_전라남도+지역+현안+조사.pdf,[한국갤럽]+통계표_전라남도+지역+현안+조사.pdf
17339,15297,KBS광주방송총국,한국갤럽조사연구소,,제9회 전국동시지방선거,광주광역시 전체,광역단체장선거 정당지지도 (광주광역시 전체 광역단체장선거정당지지도 ),2026-02-08 10 시 00 분 ~ 17 시 10 분 2026-02-09 09 시 50 분 ~ 14 시 20 분,802,40.2%,12%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[한국갤럽]+조사표_광주광역시+지역+현안+조사.pdf,[한국갤럽]+통계표_광주광역시+지역+현안+조사.pdf
17338,15295,KBS광주방송총국,한국갤럽조사연구소,,제9회 전국동시지방선거,전라남도 전체,"광역단체장선거,교육감선거,정당지지도 (전라남도 전체 광역단체장선거 교육감선거 정당지지도 )",2026-02-08 10 시 00 분 ~ 17 시 10 분 2026-02-09 09 시 50 분 ~ 16 시 20 분,807,36.6%,17.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[한국갤럽]+조사표_전라남도+지역+현안+조사.pdf,[한국갤럽]+통계표_전라남도+지역+현안+조사_0211.pdf
17337,15294,KBS광주방송총국,한국갤럽조사연구소,,제9회 전국동시지방선거,광주광역시 전체,광역단체장선거 정당지지도 (광주광역시 전체 광역단체장선거정당지지도 ),2026-02-08 10 시 00 분 ~ 17 시 10 분 2026-02-09 09 시 50 분 ~ 14 시 20 분,802,40.2%,12%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[한국갤럽]+조사표_광주광역시+지역+현안+조사.pdf,[한국갤럽]+통계표_광주광역시+지역+현안+조사_0211.pdf
17321,15291,대구일보,KPO리서치,,제9회 전국동시지방선거 대구광역시장 선거 여론조사,대구광역시 전체,"광역단체장선거,정당지지도, (대구광역시 전체 광역단체장선거 정당지지도 대구광역시장 선거 여론조사 )",2026-02-06 10 시 00 분 ~ 18 시 00 분 2026-02-07 10 시 00 분 ~ 20 시 00 분 2026-02-08 11 시 00 분 ~ 14 시 00 분,802,73.6%,4.7%,무선 ARS,100 %,무선전화번호 가상번호,260206_대구광역시장+선거+조사질문지.pdf,260209_대구+광역시장+선거+여론조사+보고서.pdf
17319,15290,대구일보,KPO리서치,,제9회 전국동시지방선거 경상북도지사 선거 여론조사,경상북도 전체,"광역단체장선거,정당지지도, (경상북도 전체 광역단체장선거 정당지지도 경상북도지사 선거 여론조사 )",2026-02-06 10 시 00 분 ~ 18 시 00 분 2026-02-07 10 시 00 분 ~ 20 시 00 분 2026-02-08 11 시 00 분 ~ 14 시 00 분,806,71.5%,5%,무선 ARS,100 %,무선전화번호 가상번호,260206_경북도지사+선거+조사질문지.pdf,260209_경북+도지사+선거+여론조사+보고서.pdf
17335,15289,태안타임즈,윈지코리아컨설팅,,제9회 전국동시지방선거,충청남도 태안군,"기초단체장선거,정당지지도, (충청남도 태안군 기초단체장선거 정당지지도 )",2026-02-08 10 시 00 분 ~ 21 시 00 분 2026-02-09 10 시 00 분 ~ 17 시 00 분,707,32.8%,12.3%,무선 ARS,100 %,무선전화번호 가상번호,260206_설문지_태안군_정치지형조사_F.pdf,260209_보고서_태안군_정치지형조사_v2.pdf
17328,15283,JIBS제주방송/제민일보/뉴스1제주본부/미디어제주,(주)리얼미터,,제9회 전국동시지방선거,제주특별자치도 전체,"정당지지도,광역단체장선거,교육감선거 (제주특별자치도 전체 정당지지도 광역단체장선거 교육감선거 )",2026-02-05 11 시 25 분 ~ 20 시 50 분 2026-02-06 12 시 10 분 ~ 14 시 20 분,1014,48.4%,7.3%,무선 ARS,100 %,무선전화번호 가상번호,(리얼미터)설문지_제주특별자치도+지방선거+여론조사.pdf,"(리얼미터)결과통계표_제주특별자치도+지방선거+여론조사(1,7~12).pdf"
17302,15268,당진시대,(주)리서치뷰,,제9회 전국동시지방선거,충청남도 당진시,"기초단체장선거,정당지지도, (충청남도 당진시 기초단체장선거 정당지지도 )",2026-02-07 10 시 00 분 ~ 21 시 00 분 2026-02-08 10 시 00 분 ~ 21 시 00 분,1000,52.4%,6.9%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(당진시대)_충남_당진시_제9회_지방선거_260209.pdf,결과분석_(당진시)_충남_당진시_260209.pdf
17301,15267,금산진악신문,(주)리서치뷰,,제9회 전국동시지방선거,충청남도 금산군,"기초단체장선거,정당지지도, (충청남도 금산군 기초단체장선거 정당지지도 )",2026-02-07 10 시 00 분 ~ 21 시 00 분 2026-02-08 10 시 00 분 ~ 17 시 00 분,500,45.6%,8.8%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(금산진악신문)_충남_금산군_제9회_지방선거_260209.pdf,결과분석_(금산진악신문)_충남_금산_260209.pdf
